time,gFx,gFy,gFz,TgF
0.8869615,0.0997,0.943,0.3095,0.998
0.890233884,0.1004,0.9435,0.3083,0.998
0.894262961,0.1024,0.9433,0.3078,0.997
0.896523731,0.1021,0.943,0.3066,0.997
0.899664346,0.1014,0.944,0.3054,0.997
0.9026375,0.1014,0.9442,0.3044,0.997
0.906472154,0.1009,0.945,0.3029,0.997
0.910512884,0.1026,0.945,0.3029,0.998
0.913456961,0.1036,0.945,0.3029,0.998
0.916073923,0.1053,0.9472,0.3022,1
0.918566231,0.1068,0.9474,0.3012,1
0.922648923,0.1068,0.9467,0.3012,0.999
0.926828038,0.108,0.9462,0.2998,0.998
0.929990769,0.107,0.9452,0.299,0.997
0.932747692,0.1043,0.946,0.2988,0.997
0.935964692,0.1058,0.9484,0.2995,1
0.939661961,0.107,0.9506,0.2981,1.002
0.943288961,0.1063,0.9504,0.2988,1.002
0.946618423,0.1065,0.9501,0.299,1.002
0.948673077,0.1075,0.9511,0.3003,1.003
0.9518955,0.1058,0.9511,0.2995,1.003
0.956023884,0.1029,0.9496,0.299,1.001
0.959505346,0.1016,0.9482,0.2995,1
0.967733192,0.0997,0.9467,0.301,0.998
0.972816192,0.1004,0.9467,0.3015,0.999
0.977277884,0.1007,0.946,0.3037,0.999
0.9801735,0.0989,0.9442,0.3042,0.997
0.984668615,0.0975,0.943,0.3042,0.996
0.988683692,0.0972,0.942,0.3054,0.995
0.992504423,0.097,0.9406,0.3061,0.994
0.997042154,0.0967,0.9406,0.3059,0.994
1.000893307,0.0967,0.9398,0.3076,0.994
1.004681538,0.0963,0.9413,0.3078,0.995
1.009605615,0.0941,0.9408,0.3073,0.994
1.014028846,0.0936,0.942,0.3073,0.995
1.0174515,0.0928,0.9438,0.3071,0.997
1.02156123,0.0933,0.946,0.3068,0.999
1.02571223,0.0926,0.946,0.3066,0.999
1.030249269,0.0941,0.9464,0.3059,0.999
1.033786115,0.0948,0.9467,0.3061,0.999
1.037851154,0.0936,0.9462,0.3034,0.998
1.041410307,0.0941,0.9457,0.3032,0.998
1.043495923,0.0941,0.9457,0.3029,0.997
1.047768307,0.0945,0.9457,0.3034,0.998
1.050471346,0.0963,0.9457,0.3034,0.998
1.054816346,0.0985,0.9467,0.3037,0.999
1.058595,0.0994,0.9474,0.3049,1
1.068088654,0.097,0.946,0.3073,0.999
1.073043615,0.0958,0.9467,0.3108,1.001
1.076265423,0.0985,0.9467,0.3122,1.002
1.080223307,0.0992,0.946,0.3125,1.001
1.085554154,0.0989,0.9445,0.3112,0.999
1.088572423,0.1002,0.944,0.3095,0.998
1.090712423,0.1011,0.9435,0.3098,0.998
1.096488577,0.1033,0.9438,0.31,0.999
1.0992515,0.1053,0.9438,0.3078,0.998
1.10367573,0.1063,0.943,0.3066,0.997
1.107538961,0.1058,0.9423,0.3059,0.996
1.111959807,0.1053,0.9428,0.3046,0.996
1.115612923,0.1046,0.943,0.3022,0.996
1.119906384,0.1046,0.943,0.3029,0.996
1.123463961,0.1026,0.943,0.3015,0.995
1.127752038,0.1019,0.9423,0.3017,0.995
1.130047807,0.1011,0.943,0.3015,0.995
1.132365807,0.0999,0.9438,0.302,0.996
1.136394615,0.098,0.9442,0.3029,0.996
1.139819077,0.0965,0.9447,0.3039,0.997
1.144133461,0.0945,0.9457,0.3032,0.998
1.148670692,0.0953,0.9462,0.3025,0.998
1.153098423,0.096,0.9462,0.3015,0.998
1.156341884,0.0965,0.9467,0.3012,0.998
