time,gFx,gFy,gFz,TgF
1.154538422,-0.1287,0.2147,1.0512,1.081
1.156900653,-0.1334,0.2069,1.0542,1.083
1.15960473,-0.138,0.1991,1.0566,1.084
1.163292884,-0.1495,0.184,1.0598,1.086
1.16757223,-0.161,0.1705,1.062,1.088
1.171372768,-0.1717,0.1583,1.0613,1.087
1.175667037,-0.1793,0.1483,1.061,1.086
1.17921573,-0.1832,0.1385,1.0581,1.083
1.183616307,-0.1818,0.1307,1.0532,1.077
1.187247499,-0.1796,0.1236,1.0493,1.072
1.191692922,-0.1722,0.1187,1.0442,1.065
1.195897422,-0.1649,0.1141,1.0341,1.053
1.200206345,-0.1583,0.1114,1.0236,1.042
1.203964422,-0.1539,0.1077,1.0107,1.028
1.211434499,-0.1502,0.106,0.9955,1.012
1.213622499,-0.1461,0.1038,0.9738,0.99
1.216366191,-0.1451,0.1036,0.967,0.983
1.220092768,-0.1419,0.1016,0.955,0.971
1.239476576,-0.1353,0.1016,0.943,0.958
1.247038345,-0.1158,0.107,0.8998,0.913
1.250025499,-0.1107,0.1121,0.8851,0.899
1.253236461,-0.1107,0.1126,0.8827,0.897
1.25756673,-0.1094,0.1138,0.8815,0.895
1.261571768,-0.1073,0.1163,0.881,0.895
1.265392076,-0.1058,0.1182,0.8795,0.894
1.269245076,-0.1046,0.1187,0.8815,0.896
1.27405573,-0.1029,0.1202,0.8866,0.901
1.277905422,-0.1007,0.1207,0.8964,0.91
1.281833499,-0.0992,0.1197,0.9113,0.924
1.286085653,-0.0987,0.1207,0.924,0.937
1.291084807,-0.0977,0.1202,0.9372,0.95
1.294673345,-0.0963,0.1197,0.9533,0.966
1.298283614,-0.0941,0.1209,0.9662,0.978
1.30297246,-0.0921,0.119,0.9675,0.979
1.311355614,-0.0943,0.1187,0.9694,0.981
1.314388191,-0.1046,0.1116,0.9831,0.995
1.318820153,-0.1109,0.1087,0.988,1
1.340801922,-0.1165,0.1077,0.9872,1
1.348794114,-0.1551,0.1165,0.9894,1.008
1.35133696,-0.1627,0.12,0.965,0.986
1.357069537,-0.1615,0.1195,0.9506,0.972
1.359812307,-0.161,0.12,0.9337,0.955
1.36427273,-0.1556,0.1192,0.9186,0.939
1.36825023,-0.1522,0.1236,0.9091,0.93
1.372509922,-0.1454,0.1307,0.9017,0.923
1.374649422,-0.1439,0.1356,0.8981,0.92
1.377460807,-0.1419,0.1441,0.8917,0.914
1.380534153,-0.139,0.1488,0.89,0.913
1.384401614,-0.1361,0.1581,0.8883,0.912
1.391285614,-0.1371,0.1735,0.8829,0.91
1.394282383,-0.1283,0.183,0.8751,0.903
1.396516191,-0.1248,0.1857,0.8736,0.902
1.401473422,-0.1224,0.1913,0.8688,0.898
1.404904114,-0.1214,0.1932,0.8631,0.893
1.412753499,-0.1214,0.1945,0.8624,0.892
1.417463191,-0.12,0.2011,0.8631,0.894
1.421562845,-0.1163,0.203,0.8656,0.897
1.429230614,-0.1141,0.204,0.8668,0.898
1.433171422,-0.0977,0.2084,0.8736,0.903
1.437329807,-0.0865,0.2089,0.8778,0.906
1.44042646,-0.0818,0.2096,0.8807,0.909
1.443628076,-0.0752,0.2106,0.8839,0.912
1.445731307,-0.073,0.2106,0.8849,0.913
1.450493807,-0.0708,0.2091,0.8871,0.914
1.454361307,-0.0708,0.2055,0.8873,0.914
1.458217845,-0.0745,0.1972,0.889,0.914
1.462028614,-0.0818,0.1913,0.8885,0.913
1.466477422,-0.0877,0.1842,0.8898,0.913
1.470295383,-0.0933,0.1786,0.892,0.914
1.47429073,-0.0992,0.1749,0.8966,0.919
1.478869153,-0.1021,0.1742,0.901,0.923
1.482712268,-0.1033,0.1747,0.9054,0.928
1.486827153,-0.1046,0.1776,0.9088,0.932
1.491279999,-0.1009,0.1825,0.9144,0.938
1.494968576,-0.097,0.1837,0.9149,0.938
1.49909696,-0.0926,0.1874,0.9142,0.938
1.502942537,-0.0901,0.1937,0.9127,0.937
1.511738191,-0.0909,0.202,0.9093,0.936
1.515160499,-0.0897,0.2165,0.8988,0.929
1.519405691,-0.0889,0.2213,0.8905,0.922
1.52897023,-0.0882,0.227,0.8822,0.915
1.531783268,-0.0845,0.235,0.8712,0.906
1.535762691,-0.0836,0.2367,0.8673,0.903
1.54051973,-0.0796,0.2394,0.8651,0.901
1.544037883,-0.074,0.2433,0.8651,0.902
1.548070999,-0.0713,0.2489,0.8656,0.903
1.552154845,-0.0687,0.2541,0.8656,0.905
1.556778076,-0.0665,0.2612,0.8683,0.909
1.560090845,-0.0645,0.2648,0.871,0.913
1.564487691,-0.0608,0.2682,0.8727,0.915
1.568619999,-0.0564,0.2697,0.8746,0.917
1.573539306,-0.0537,0.2695,0.8749,0.917
1.576845806,-0.0533,0.2704,0.8753,0.918
1.581139768,-0.0518,0.2707,0.8771,0.919
