time,gFx,gFy,gFz,TgF
1.511974538,-0.041,0.194,0.9858,1.006
1.516154884,-0.0425,0.1954,0.9855,1.006
1.519952076,-0.0462,0.193,0.9868,1.007
1.523949691,-0.0491,0.1918,0.9877,1.007
1.527989807,-0.0513,0.1898,0.9914,1.011
1.532259422,-0.0511,0.1891,0.9926,1.012
1.536420999,-0.0506,0.1886,0.9955,1.015
1.540430384,-0.0508,0.1896,0.9975,1.017
1.544640345,-0.0508,0.1898,0.997,1.016
1.548628961,-0.053,0.1906,0.9987,1.018
1.552843114,-0.0542,0.1906,0.9977,1.017
1.556987307,-0.0564,0.1913,0.9968,1.017
1.561122384,-0.0574,0.1925,0.9948,1.015
1.564897268,-0.0564,0.1915,0.9953,1.015
1.569173307,-0.055,0.1932,0.9943,1.014
1.573409576,-0.0518,0.194,0.9941,1.014
1.579006153,-0.0515,0.1945,0.9926,1.013
1.58163773,-0.0489,0.1962,0.9902,1.011
1.58578873,-0.0501,0.1959,0.9863,1.007
1.589700268,-0.0528,0.1974,0.9819,1.003
1.592118961,-0.0537,0.1991,0.9809,1.002
1.594299191,-0.054,0.1986,0.9797,1.001
1.598786345,-0.0547,0.1974,0.9775,0.999
1.602119922,-0.0552,0.1972,0.9772,0.998
1.605775884,-0.055,0.1972,0.9767,0.998
1.610167461,-0.0557,0.1967,0.9777,0.999
1.61450023,-0.0535,0.1962,0.9784,0.999
1.618497499,-0.055,0.1964,0.9797,1.001
1.622503576,-0.0547,0.1962,0.9814,1.002
1.626743268,-0.0523,0.195,0.9824,1.003
1.630801268,-0.0515,0.1964,0.9848,1.006
1.634768768,-0.0498,0.1962,0.9863,1.007
1.638955884,-0.0496,0.1959,0.9865,1.007
1.643070384,-0.0469,0.1954,0.9863,1.007
1.646841422,-0.0459,0.195,0.9872,1.007
1.651128922,-0.0437,0.1959,0.986,1.006
1.655240499,-0.0435,0.1957,0.9841,1.004
1.659547384,-0.043,0.1969,0.9833,1.004
1.663669653,-0.0432,0.1974,0.9814,1.002
1.667554961,-0.0435,0.1979,0.9806,1.001
1.671707999,-0.0442,0.1974,0.9799,1.001
1.680144653,-0.045,0.1962,0.9792,1
1.684193845,-0.0454,0.1981,0.9824,1.003
1.688327268,-0.0447,0.1981,0.9831,1.004
1.69260373,-0.045,0.1964,0.9843,1.005
1.696670461,-0.0454,0.1974,0.9855,1.006
1.700543884,-0.0452,0.1957,0.985,1.005
1.704465037,-0.0457,0.1959,0.9833,1.004
1.709692653,-0.045,0.1974,0.9816,1.002
1.713011114,-0.0447,0.195,0.9809,1.001
1.717052384,-0.0432,0.1954,0.9772,0.998
1.721057691,-0.0445,0.1954,0.976,0.996
1.726351653,-0.0476,0.1947,0.9753,0.996
1.729274076,-0.0489,0.1954,0.9743,0.995
1.733415384,-0.0525,0.1954,0.9689,0.99
1.737461307,-0.054,0.1928,0.9438,0.965
1.74273923,-0.0469,0.1896,0.9684,0.988
1.746669114,-0.0559,0.1857,0.9899,1.009
1.750560884,-0.0647,0.1835,0.9955,1.014
1.754212114,-0.0652,0.1823,1.0017,1.02
1.759295114,-0.0665,0.1827,1.0019,1.021
1.762346922,-0.0679,0.1857,1.0029,1.022
1.766223191,-0.0721,0.1884,1.009,1.029
1.769915191,-0.0765,0.1881,1.008,1.028
1.78015596,-0.0777,0.1881,1.0026,1.023
1.78299346,-0.0745,0.1869,0.9973,1.017
1.786881191,-0.0701,0.1884,0.9968,1.017
1.79116373,-0.066,0.191,0.9968,1.017
1.798469345,-0.0652,0.1923,0.9948,1.015
1.800618422,-0.0621,0.1972,0.9865,1.008
1.803576268,-0.0611,0.1989,0.9846,1.006
1.810542653,-0.0594,0.2016,0.9806,1.003
1.812527345,-0.0584,0.2047,0.977,1
1.815849537,-0.0562,0.2081,0.9753,0.999
1.819902037,-0.053,0.2103,0.9736,0.997
1.824519653,-0.0486,0.2133,0.9711,0.995
1.826959268,-0.0462,0.214,0.9706,0.995
1.829182307,-0.0425,0.2138,0.9692,0.993
1.832349691,-0.0406,0.214,0.9679,0.992
1.836422845,-0.0398,0.2155,0.9662,0.991
1.840523999,-0.0396,0.213,0.9665,0.99
1.84292396,-0.0396,0.2121,0.9662,0.99
1.845240922,-0.0396,0.2118,0.9665,0.99
1.848684768,-0.041,0.2113,0.9679,0.992
1.852631345,-0.045,0.2106,0.9704,0.994
1.856539883,-0.0486,0.2084,0.9719,0.995
1.861237114,-0.0523,0.2084,0.9736,0.997
1.865184076,-0.0555,0.206,0.9777,1.001
